sex,age,height,weight,duration,heart_rate,body_temp,calorie_burn_rate,calories
male,25,191.0,88.0,26.0,102.0,40.7,5.3076923076923075,138.0
female,78,168.0,70.0,26.0,111.0,40.5,7.423076923076923,193.0
male,21,205.0,108.0,18.0,96.0,40.3,4.666666666666667,84.0
male,45,196.0,94.0,10.0,91.0,39.9,4.8,48.0
female,54,157.0,63.0,20.0,96.0,40.7,5.5,110.0
male,21,198.0,94.0,24.0,104.0,40.8,5.541666666666667,133.0
female,20,170.0,65.0,3.0,76.0,38.2,2.6666666666666665,8.0
male,66,166.0,66.0,16.0,96.0,40.7,5.9375,95.0
male,35,175.0,80.0,26.0,106.0,40.7,6.230769230769231,162.0
female,35,153.0,57.0,29.0,114.0,40.8,7.137931034482759,207.0
female,31,168.0,70.0,29.0,108.0,40.9,6.241379310344827,181.0
female,60,169.0,73.0,10.0,95.0,40.0,5.3,53.0
female,23,167.0,63.0,11.0,89.0,40.0,4.181818181818182,46.0
female,25,161.0,63.0,22.0,101.0,40.6,5.5,121.0
female,21,174.0,66.0,16.0,104.0,40.3,5.6875,91.0
female,57,169.0,70.0,23.0,97.0,40.6,5.521739130434782,127.0
female,20,157.0,59.0,20.0,107.0,40.6,6.1,122.0
male,29,173.0,70.0,6.0,81.0,39.3,2.0,12.0
female,73,183.0,79.0,15.0,91.0,40.0,5.066666666666666,76.0
female,71,160.0,63.0,3.0,83.0,38.7,4.333333333333333,13.0
female,23,151.0,48.0,29.0,110.0,40.9,6.620689655172414,192.0
male,20,192.0,86.0,1.0,81.0,38.1,2.0,2.0
female,53,176.0,74.0,17.0,99.0,40.4,5.647058823529412,96.0
female,21,178.0,69.0,28.0,111.0,40.9,6.428571428571429,180.0
female,58,170.0,68.0,25.0,111.0,40.9,7.08,177.0
male,24,189.0,92.0,6.0,88.0,39.2,3.1666666666666665,19.0
male,28,168.0,75.0,25.0,101.0,40.9,5.04,126.0
female,66,172.0,68.0,21.0,104.0,40.3,6.476190476190476,136.0
male,45,198.0,102.0,10.0,86.0,39.3,4.2,42.0
female,30,166.0,64.0,7.0,86.0,39.3,4.0,28.0
male,65,200.0,103.0,27.0,95.0,40.8,6.518518518518518,176.0
female,31,161.0,55.0,4.0,87.0,39.1,4.25,17.0
male,25,178.0,82.0,26.0,112.0,40.4,6.6923076923076925,174.0
male,47,197.0,106.0,23.0,96.0,40.8,5.869565217391305,135.0
male,42,195.0,102.0,30.0,107.0,40.9,7.2,216.0
male,61,188.0,94.0,18.0,97.0,40.3,6.444444444444445,116.0
male,61,194.0,99.0,14.0,90.0,40.2,5.5,77.0
female,50,158.0,59.0,24.0,101.0,40.7,6.0,144.0
male,24,191.0,91.0,26.0,107.0,40.6,6.076923076923077,158.0
female,40,149.0,53.0,27.0,106.0,41.0,6.444444444444445,174.0
female,37,180.0,76.0,19.0,86.0,40.5,3.9473684210526314,75.0
male,20,178.0,80.0,9.0,84.0,39.4,2.2222222222222223,20.0
female,41,167.0,65.0,26.0,107.0,40.8,6.384615384615385,166.0
male,79,176.0,82.0,13.0,96.0,40.3,6.923076923076923,90.0
male,73,184.0,88.0,25.0,106.0,40.7,8.24,206.0
male,30,190.0,85.0,3.0,90.0,38.7,3.6666666666666665,11.0
male,34,164.0,71.0,17.0,90.0,40.2,3.588235294117647,61.0
female,24,170.0,66.0,3.0,88.0,38.8,4.0,12.0
male,68,191.0,98.0,18.0,97.0,40.6,6.833333333333333,123.0
male,75,188.0,98.0,7.0,95.0,39.2,6.857142857142857,48.0
male,40,196.0,98.0,15.0,93.0,40.3,4.866666666666666,73.0
female,79,171.0,66.0,19.0,103.0,40.1,6.631578947368421,126.0
female,76,173.0,68.0,11.0,101.0,39.9,6.363636363636363,70.0
female,22,171.0,63.0,28.0,107.0,40.8,6.071428571428571,170.0
female,43,149.0,56.0,21.0,103.0,40.5,6.142857142857143,129.0
female,54,159.0,58.0,6.0,90.0,39.0,4.833333333333333,29.0
male,34,187.0,91.0,26.0,110.0,40.9,7.038461538461538,183.0
male,44,171.0,75.0,13.0,94.0,39.9,4.769230769230769,62.0
female,21,167.0,64.0,13.0,90.0,40.1,4.230769230769231,55.0
female,70,172.0,73.0,23.0,102.0,40.8,6.260869565217392,144.0
male,37,190.0,88.0,13.0,97.0,39.8,5.153846153846154,67.0
male,47,190.0,86.0,23.0,99.0,40.8,5.869565217391305,135.0
female,36,167.0,64.0,28.0,108.0,40.8,6.428571428571429,180.0
male,22,190.0,94.0,15.0,91.0,40.2,3.6666666666666665,55.0
male,38,195.0,95.0,9.0,99.0,39.8,5.666666666666667,51.0
female,36,180.0,72.0,15.0,105.0,40.1,6.0,90.0
male,48,193.0,96.0,21.0,102.0,40.4,6.619047619047619,139.0
female,20,158.0,55.0,20.0,105.0,40.5,5.95,119.0
female,40,165.0,61.0,16.0,100.0,39.7,5.6875,91.0
female,69,157.0,58.0,8.0,91.0,39.6,5.25,42.0
male,34,194.0,96.0,25.0,111.0,41.2,7.28,182.0
female,28,159.0,60.0,12.0,91.0,39.9,4.5,54.0
male,53,185.0,88.0,3.0,84.0,38.4,4.0,12.0
female,36,169.0,65.0,14.0,92.0,39.7,4.714285714285714,66.0
male,26,199.0,93.0,22.0,104.0,40.6,5.7727272727272725,127.0
female,48,176.0,72.0,11.0,87.0,40.0,4.2727272727272725,47.0
female,64,162.0,58.0,1.0,86.0,38.0,5.0,5.0
male,29,169.0,68.0,15.0,92.0,40.6,3.6,54.0
male,42,206.0,104.0,29.0,113.0,40.8,8.137931034482758,236.0
female,20,179.0,76.0,26.0,108.0,41.2,5.961538461538462,155.0
male,39,188.0,91.0,13.0,101.0,39.8,5.923076923076923,77.0
female,58,165.0,65.0,19.0,111.0,40.8,7.105263157894737,135.0
female,41,177.0,74.0,3.0,77.0,38.5,3.0,9.0
male,24,192.0,86.0,27.0,106.0,40.5,5.814814814814815,157.0
male,24,191.0,86.0,4.0,81.0,39.2,2.0,8.0
female,51,173.0,72.0,29.0,107.0,41.1,6.482758620689655,188.0
female,31,169.0,66.0,23.0,94.0,40.9,4.826086956521739,111.0
female,48,153.0,55.0,26.0,100.0,40.8,5.923076923076923,154.0
male,43,174.0,77.0,17.0,98.0,40.4,5.352941176470588,91.0
female,66,173.0,75.0,25.0,98.0,40.5,5.72,143.0
female,51,180.0,80.0,24.0,108.0,40.6,6.458333333333333,155.0
female,55,154.0,53.0,22.0,98.0,41.0,5.863636363636363,129.0
male,58,195.0,103.0,22.0,99.0,40.4,6.7727272727272725,149.0
male,72,175.0,81.0,19.0,96.0,40.6,6.526315789473684,124.0
female,22,173.0,70.0,15.0,96.0,40.2,4.8,72.0
female,47,157.0,56.0,24.0,102.0,40.7,6.083333333333333,146.0
female,34,162.0,62.0,8.0,98.0,39.7,5.375,43.0
male,25,167.0,72.0,5.0,91.0,39.3,3.4,17.0
female,69,162.0,59.0,11.0,95.0,39.6,5.7272727272727275,63.0
male,34,204.0,104.0,21.0,104.0,40.6,6.380952380952381,134.0
male,55,195.0,92.0,23.0,91.0,40.7,5.173913043478261,119.0
male,32,169.0,71.0,5.0,86.0,39.4,2.8,14.0
female,32,153.0,55.0,8.0,89.0,39.5,4.5,36.0
male,32,174.0,77.0,3.0,79.0,38.6,2.0,6.0
female,47,164.0,62.0,3.0,79.0,38.5,3.6666666666666665,11.0
male,72,211.0,121.0,27.0,108.0,40.7,9.185185185185185,248.0
female,50,178.0,77.0,29.0,111.0,40.7,6.827586206896552,198.0
female,64,166.0,61.0,16.0,100.0,40.5,6.125,98.0
female,54,167.0,71.0,9.0,96.0,39.4,5.333333333333333,48.0
female,52,171.0,63.0,20.0,108.0,40.5,6.7,134.0
male,46,189.0,92.0,13.0,101.0,39.9,6.230769230769231,81.0
male,25,180.0,81.0,15.0,91.0,40.2,3.533333333333333,53.0
female,25,166.0,59.0,14.0,88.0,40.2,4.142857142857143,58.0
male,43,169.0,73.0,21.0,104.0,40.6,6.142857142857143,129.0
female,22,164.0,64.0,17.0,95.0,40.3,4.764705882352941,81.0
male,33,201.0,105.0,27.0,103.0,40.9,6.222222222222222,168.0
female,37,152.0,56.0,3.0,80.0,38.9,3.6666666666666665,11.0
male,27,189.0,95.0,14.0,95.0,40.4,4.5,63.0
male,60,173.0,79.0,6.0,92.0,38.8,5.333333333333333,32.0
female,22,150.0,49.0,8.0,94.0,39.6,4.875,39.0
female,22,165.0,57.0,29.0,107.0,40.5,6.172413793103448,179.0
female,66,174.0,69.0,28.0,111.0,40.9,7.214285714285714,202.0
female,54,169.0,72.0,20.0,107.0,40.9,6.55,131.0
male,23,195.0,95.0,18.0,91.0,40.5,3.7222222222222223,67.0
male,38,201.0,106.0,21.0,106.0,40.9,6.9523809523809526,146.0
male,29,187.0,91.0,20.0,94.0,40.8,4.35,87.0
female,76,187.0,93.0,16.0,90.0,40.5,4.8125,77.0
male,34,184.0,85.0,19.0,109.0,40.4,6.7368421052631575,128.0
male,21,186.0,88.0,24.0,102.0,40.7,5.125,123.0
male,71,178.0,80.0,9.0,90.0,39.7,5.555555555555555,50.0
female,53,177.0,76.0,12.0,95.0,40.0,5.166666666666667,62.0
female,25,187.0,78.0,15.0,105.0,40.4,5.733333333333333,86.0
female,64,159.0,55.0,25.0,110.0,40.8,7.24,181.0
female,23,158.0,55.0,20.0,105.0,40.2,6.0,120.0
male,51,185.0,88.0,2.0,75.0,38.1,2.5,5.0
male,61,172.0,80.0,3.0,89.0,38.8,5.0,15.0
female,23,174.0,71.0,7.0,91.0,39.1,4.285714285714286,30.0
female,78,174.0,72.0,12.0,94.0,40.3,5.583333333333333,67.0
female,49,165.0,68.0,22.0,105.0,40.4,6.2727272727272725,138.0
male,20,183.0,83.0,25.0,104.0,41.0,5.28,132.0
female,52,165.0,61.0,27.0,105.0,40.6,6.444444444444445,174.0
female,28,160.0,61.0,15.0,95.0,40.2,4.933333333333334,74.0
male,71,201.0,103.0,6.0,92.0,39.1,6.333333333333333,38.0
female,24,164.0,63.0,12.0,85.0,39.8,3.75,45.0
female,60,162.0,61.0,12.0,86.0,39.9,4.5,54.0
female,30,166.0,63.0,4.0,80.0,39.0,3.25,13.0
female,28,178.0,74.0,18.0,100.0,40.5,5.277777777777778,95.0
male,74,198.0,104.0,11.0,92.0,39.7,6.545454545454546,72.0
male,55,188.0,92.0,24.0,117.0,40.6,9.125,219.0
female,66,174.0,69.0,13.0,87.0,39.8,4.615384615384615,60.0
male,31,179.0,84.0,5.0,86.0,38.9,3.2,16.0
female,73,166.0,64.0,26.0,106.0,40.6,6.884615384615385,179.0
male,25,158.0,58.0,6.0,90.0,39.2,2.8333333333333335,17.0
female,23,169.0,67.0,13.0,86.0,39.8,3.769230769230769,49.0
male,25,195.0,98.0,11.0,89.0,39.9,3.5454545454545454,39.0
male,56,183.0,80.0,24.0,108.0,40.8,7.541666666666667,181.0
female,28,157.0,57.0,25.0,110.0,41.0,6.6,165.0
female,44,176.0,70.0,4.0,89.0,38.7,4.5,18.0
female,34,159.0,59.0,20.0,91.0,40.7,4.65,93.0
female,45,156.0,56.0,25.0,105.0,40.7,6.36,159.0
male,20,194.0,97.0,20.0,96.0,40.4,4.35,87.0
female,63,142.0,49.0,25.0,92.0,41.0,5.4,135.0
female,53,150.0,51.0,9.0,97.0,39.6,5.777777777777778,52.0
male,44,177.0,83.0,28.0,110.0,41.2,7.321428571428571,205.0
female,65,157.0,59.0,13.0,91.0,40.0,5.153846153846154,67.0
male,24,193.0,89.0,27.0,108.0,40.7,6.185185185185185,167.0
female,48,164.0,65.0,1.0,81.0,37.7,4.0,4.0
female,24,182.0,71.0,30.0,106.0,41.0,5.9,177.0
male,76,179.0,79.0,19.0,105.0,40.5,8.052631578947368,153.0
male,38,189.0,91.0,11.0,100.0,40.2,5.7272727272727275,63.0
male,43,170.0,76.0,4.0,86.0,38.9,3.5,14.0
male,28,196.0,95.0,2.0,89.0,38.6,3.5,7.0
male,43,204.0,107.0,13.0,94.0,40.1,5.384615384615385,70.0
male,34,194.0,98.0,7.0,84.0,39.2,3.2857142857142856,23.0
female,54,181.0,81.0,19.0,95.0,40.4,5.105263157894737,97.0
male,33,171.0,70.0,18.0,97.0,40.3,4.555555555555555,82.0
male,21,182.0,87.0,22.0,107.0,40.6,5.863636363636363,129.0
male,40,169.0,74.0,4.0,87.0,38.9,3.5,14.0
male,40,167.0,66.0,6.0,87.0,39.1,3.3333333333333335,20.0
female,29,178.0,76.0,17.0,99.0,40.1,5.176470588235294,88.0
male,79,184.0,87.0,27.0,111.0,40.6,9.25925925925926,250.0
male,42,163.0,63.0,9.0,89.0,39.6,3.6666666666666665,33.0
male,68,186.0,88.0,1.0,87.0,37.8,5.0,5.0
male,60,187.0,88.0,29.0,108.0,40.8,7.896551724137931,229.0
male,67,172.0,75.0,7.0,83.0,39.4,4.142857142857143,29.0
male,43,185.0,83.0,28.0,108.0,40.9,6.964285714285714,195.0
male,31,178.0,77.0,21.0,97.0,40.3,4.619047619047619,97.0
female,22,168.0,63.0,23.0,109.0,40.7,6.304347826086956,145.0
male,39,194.0,99.0,17.0,95.0,40.2,5.176470588235294,88.0
male,41,191.0,95.0,2.0,83.0,38.5,3.5,7.0
male,54,177.0,83.0,15.0,98.0,40.4,6.0,90.0
male,23,179.0,84.0,26.0,107.0,40.6,5.884615384615385,153.0
female,23,178.0,70.0,3.0,84.0,38.3,3.6666666666666665,11.0
female,77,149.0,58.0,14.0,87.0,40.2,5.0,70.0
male,42,179.0,83.0,4.0,83.0,39.0,3.25,13.0
female,29,169.0,72.0,15.0,88.0,40.3,4.066666666666666,61.0
female,26,178.0,77.0,10.0,98.0,39.7,5.0,50.0
female,32,163.0,65.0,6.0,80.0,39.5,3.3333333333333335,20.0
male,29,195.0,93.0,2.0,78.0,38.2,2.0,4.0
female,40,155.0,61.0,4.0,87.0,39.0,4.25,17.0
male,69,183.0,84.0,29.0,112.0,40.7,8.862068965517242,257.0
male,23,174.0,77.0,13.0,106.0,40.2,5.615384615384615,73.0
female,44,166.0,66.0,18.0,91.0,40.4,4.722222222222222,85.0
male,43,184.0,85.0,9.0,83.0,39.8,3.2222222222222223,29.0
male,38,185.0,89.0,26.0,106.0,40.9,6.576923076923077,171.0
female,25,168.0,64.0,22.0,106.0,40.9,6.0,132.0
male,28,191.0,93.0,16.0,96.0,40.1,4.6875,75.0
female,26,146.0,46.0,16.0,99.0,40.4,5.5625,89.0
female,23,161.0,58.0,9.0,92.0,39.7,4.555555555555555,41.0
female,46,170.0,69.0,26.0,103.0,40.6,6.0,156.0
female,67,173.0,73.0,1.0,88.0,38.0,5.0,5.0
male,33,183.0,90.0,5.0,82.0,39.5,2.8,14.0
male,32,176.0,80.0,10.0,87.0,39.8,3.2,32.0
female,67,159.0,62.0,13.0,94.0,40.2,5.538461538461538,72.0
female,62,156.0,57.0,26.0,105.0,40.8,6.653846153846154,173.0
male,43,181.0,83.0,25.0,102.0,40.4,6.08,152.0
male,54,186.0,84.0,28.0,110.0,40.9,7.821428571428571,219.0
female,62,149.0,49.0,26.0,104.0,40.8,6.653846153846154,173.0
female,49,164.0,59.0,27.0,104.0,40.8,6.296296296296297,170.0
male,42,182.0,85.0,23.0,100.0,40.7,5.782608695652174,133.0
female,36,177.0,74.0,16.0,94.0,39.9,4.8125,77.0
male,22,186.0,86.0,12.0,97.0,40.2,4.416666666666667,53.0
male,46,191.0,87.0,5.0,89.0,38.7,4.4,22.0
female,34,165.0,60.0,5.0,91.0,39.3,4.6,23.0
female,74,186.0,80.0,15.0,92.0,40.1,5.2,78.0
female,20,158.0,54.0,25.0,108.0,40.7,6.28,157.0
male,56,190.0,95.0,5.0,82.0,39.0,4.0,20.0
female,52,156.0,58.0,4.0,89.0,39.1,4.75,19.0
male,26,177.0,69.0,12.0,89.0,40.0,3.0,36.0
male,35,201.0,99.0,3.0,87.0,38.7,3.6666666666666665,11.0
male,40,180.0,78.0,14.0,89.0,40.1,3.857142857142857,54.0
female,24,166.0,64.0,3.0,93.0,38.6,4.666666666666667,14.0
female,60,190.0,87.0,3.0,84.0,38.9,4.0,12.0
female,39,144.0,47.0,20.0,101.0,40.1,5.95,119.0
female,54,194.0,94.0,27.0,108.0,40.6,6.333333333333333,171.0
male,31,175.0,79.0,10.0,96.0,39.7,4.5,45.0
female,22,159.0,57.0,21.0,105.0,40.5,5.9523809523809526,125.0
male,38,206.0,111.0,16.0,97.0,40.4,5.6875,91.0
male,24,207.0,114.0,29.0,104.0,40.5,6.137931034482759,178.0
male,29,179.0,79.0,18.0,96.0,40.6,4.388888888888889,79.0
female,47,176.0,75.0,6.0,83.0,39.8,3.8333333333333335,23.0
male,59,194.0,98.0,15.0,85.0,40.5,4.6,69.0
male,38,182.0,81.0,19.0,99.0,40.1,5.315789473684211,101.0
female,32,165.0,63.0,21.0,104.0,40.5,5.9523809523809526,125.0
female,29,171.0,68.0,15.0,101.0,40.3,5.466666666666667,82.0
female,71,163.0,68.0,5.0,90.0,39.3,5.0,25.0
male,50,182.0,81.0,19.0,100.0,40.7,6.052631578947368,115.0
male,23,201.0,101.0,27.0,103.0,40.9,5.666666666666667,153.0
female,29,164.0,60.0,19.0,96.0,40.5,5.052631578947368,96.0
female,21,159.0,51.0,9.0,84.0,39.9,3.7777777777777777,34.0
male,43,185.0,89.0,16.0,100.0,40.4,5.875,94.0
female,58,167.0,64.0,26.0,105.0,40.5,6.5,169.0
female,41,160.0,58.0,21.0,103.0,40.7,6.0476190476190474,127.0
male,21,200.0,98.0,29.0,111.0,40.7,6.689655172413793,194.0
female,29,161.0,63.0,23.0,103.0,40.6,5.782608695652174,133.0
female,58,164.0,62.0,12.0,93.0,39.7,5.25,63.0
male,21,178.0,81.0,17.0,97.0,40.1,4.235294117647059,72.0
female,54,174.0,75.0,9.0,87.0,39.6,4.333333333333333,39.0
female,34,170.0,65.0,24.0,108.0,40.9,6.375,153.0
female,24,175.0,67.0,24.0,105.0,40.6,5.833333333333333,140.0
male,29,182.0,81.0,21.0,106.0,40.3,5.9523809523809526,125.0
female,42,174.0,71.0,15.0,91.0,40.2,4.6,69.0
female,58,154.0,58.0,2.0,89.0,38.0,5.0,10.0
female,30,146.0,47.0,15.0,96.0,39.8,5.266666666666667,79.0
male,36,186.0,89.0,22.0,103.0,40.9,6.0,132.0
female,45,173.0,66.0,5.0,79.0,39.3,3.4,17.0
male,62,189.0,98.0,3.0,89.0,38.3,5.333333333333333,16.0
male,62,187.0,94.0,27.0,108.0,40.7,8.148148148148149,220.0
male,63,179.0,82.0,16.0,86.0,40.2,4.625,74.0
male,63,187.0,91.0,26.0,108.0,40.8,8.115384615384615,211.0
female,37,166.0,67.0,15.0,97.0,40.2,5.2,78.0
male,24,169.0,77.0,18.0,105.0,39.9,5.5,99.0
male,38,181.0,82.0,25.0,107.0,40.8,6.56,164.0
male,28,172.0,74.0,24.0,104.0,40.9,5.458333333333333,131.0
female,21,180.0,67.0,19.0,100.0,40.3,5.2631578947368425,100.0
female,41,163.0,61.0,26.0,108.0,40.8,6.538461538461538,170.0
male,35,185.0,92.0,8.0,92.0,39.5,4.375,35.0
male,28,199.0,96.0,21.0,103.0,40.2,5.809523809523809,122.0
male,64,186.0,90.0,21.0,108.0,40.2,8.142857142857142,171.0
male,27,196.0,100.0,22.0,101.0,40.5,5.5,121.0
female,62,176.0,76.0,19.0,98.0,40.5,5.631578947368421,107.0
male,53,194.0,97.0,19.0,105.0,40.3,7.315789473684211,139.0
female,64,163.0,67.0,27.0,115.0,40.7,7.62962962962963,206.0
female,34,158.0,56.0,18.0,95.0,40.8,5.111111111111111,92.0
female,34,165.0,61.0,17.0,98.0,40.2,5.352941176470588,91.0
male,51,194.0,96.0,12.0,99.0,39.9,6.25,75.0
male,45,166.0,74.0,7.0,91.0,39.4,4.285714285714286,30.0
male,30,183.0,88.0,23.0,104.0,40.7,5.869565217391305,135.0
female,23,158.0,57.0,14.0,94.0,40.4,4.785714285714286,67.0
male,62,189.0,99.0,5.0,87.0,38.8,5.0,25.0
male,78,175.0,83.0,22.0,93.0,40.8,6.409090909090909,141.0
male,28,183.0,83.0,10.0,93.0,39.7,4.0,40.0
female,26,167.0,58.0,15.0,95.0,40.2,4.933333333333334,74.0
female,38,169.0,64.0,9.0,99.0,39.5,5.444444444444445,49.0
female,41,170.0,63.0,23.0,107.0,40.8,6.434782608695652,148.0
male,26,197.0,101.0,3.0,86.0,38.5,3.3333333333333335,10.0
female,34,160.0,60.0,4.0,78.0,39.0,3.25,13.0
female,53,177.0,72.0,10.0,91.0,39.9,4.8,48.0
male,25,182.0,83.0,13.0,94.0,40.1,4.0,52.0
female,29,169.0,64.0,12.0,92.0,39.6,4.583333333333333,55.0
female,54,171.0,66.0,20.0,98.0,40.1,5.65,113.0
female,69,156.0,61.0,27.0,106.0,40.7,6.851851851851852,185.0
female,25,184.0,71.0,5.0,89.0,39.0,4.2,21.0
male,23,182.0,85.0,18.0,103.0,40.5,5.333333333333333,96.0
female,38,159.0,58.0,14.0,82.0,40.2,3.7857142857142856,53.0
female,35,163.0,63.0,25.0,103.0,40.9,5.88,147.0
female,77,173.0,77.0,7.0,82.0,39.4,4.142857142857143,29.0
female,32,164.0,65.0,14.0,85.0,40.2,3.857142857142857,54.0
male,27,188.0,92.0,4.0,85.0,38.9,3.0,12.0
male,47,201.0,108.0,29.0,105.0,41.0,7.275862068965517,211.0
male,59,189.0,90.0,20.0,94.0,40.7,5.8,116.0
female,46,178.0,76.0,24.0,104.0,40.6,6.0,144.0
female,68,176.0,73.0,21.0,94.0,40.3,5.380952380952381,113.0
female,71,146.0,51.0,17.0,99.0,40.1,6.235294117647059,106.0
female,73,141.0,47.0,22.0,97.0,40.8,6.136363636363637,135.0
female,47,151.0,56.0,25.0,108.0,40.7,6.72,168.0
female,66,179.0,75.0,30.0,113.0,41.1,7.333333333333333,220.0
female,48,157.0,62.0,1.0,77.0,37.9,3.0,3.0
male,28,195.0,94.0,4.0,83.0,38.8,2.75,11.0
female,20,165.0,65.0,7.0,83.0,39.3,3.4285714285714284,24.0
female,61,186.0,90.0,14.0,88.0,40.0,4.357142857142857,61.0
female,65,151.0,51.0,9.0,79.0,39.8,4.0,36.0
female,29,168.0,66.0,8.0,93.0,39.8,4.625,37.0
female,43,154.0,50.0,26.0,101.0,41.0,6.0,156.0
female,37,166.0,61.0,23.0,100.0,40.3,5.608695652173913,129.0
female,30,154.0,56.0,11.0,90.0,40.1,4.545454545454546,50.0
male,42,174.0,73.0,13.0,93.0,40.4,4.461538461538462,58.0
male,23,189.0,91.0,24.0,101.0,40.6,5.125,123.0
female,76,170.0,68.0,27.0,114.0,40.9,7.703703703703703,208.0
female,36,188.0,84.0,13.0,96.0,39.8,4.846153846153846,63.0
male,23,194.0,97.0,15.0,101.0,40.0,5.266666666666667,79.0
female,22,177.0,75.0,9.0,98.0,39.7,5.0,45.0
female,42,156.0,60.0,20.0,91.0,40.3,4.75,95.0
male,58,192.0,89.0,10.0,88.0,39.9,4.8,48.0
male,20,189.0,85.0,7.0,87.0,39.6,2.7142857142857144,19.0
male,48,176.0,79.0,28.0,105.0,41.0,6.678571428571429,187.0
female,68,171.0,67.0,3.0,85.0,38.5,4.333333333333333,13.0
female,32,142.0,47.0,28.0,115.0,40.7,7.321428571428571,205.0
male,79,177.0,77.0,7.0,92.0,39.3,6.142857142857143,43.0
male,74,170.0,76.0,29.0,109.0,41.0,8.482758620689655,246.0
male,21,186.0,89.0,26.0,106.0,40.7,5.730769230769231,149.0
male,56,204.0,107.0,13.0,91.0,40.0,5.538461538461538,72.0
female,48,156.0,58.0,3.0,84.0,38.8,4.0,12.0
female,36,159.0,61.0,13.0,91.0,39.9,4.615384615384615,60.0
male,38,182.0,85.0,8.0,84.0,39.8,3.125,25.0
female,30,178.0,68.0,5.0,84.0,39.3,3.6,18.0
male,46,172.0,71.0,20.0,99.0,40.4,5.5,110.0
female,72,189.0,85.0,20.0,95.0,40.7,5.4,108.0
female,32,159.0,60.0,25.0,107.0,40.9,6.32,158.0
male,38,179.0,79.0,6.0,91.0,39.3,4.166666666666667,25.0
female,64,159.0,59.0,1.0,82.0,37.5,4.0,4.0
male,53,198.0,99.0,9.0,78.0,39.7,3.3333333333333335,30.0
female,58,161.0,61.0,11.0,87.0,39.9,4.636363636363637,51.0
male,64,163.0,63.0,6.0,89.0,39.0,4.666666666666667,28.0
female,76,171.0,70.0,21.0,114.0,40.4,7.714285714285714,162.0
male,41,174.0,79.0,18.0,102.0,39.9,5.888888888888889,106.0
male,45,178.0,74.0,28.0,105.0,40.9,6.428571428571429,180.0
male,63,191.0,94.0,21.0,102.0,40.4,7.285714285714286,153.0
female,34,160.0,62.0,8.0,88.0,39.8,4.25,34.0
male,56,189.0,100.0,5.0,84.0,39.2,4.4,22.0
male,21,191.0,86.0,16.0,103.0,40.1,5.25,84.0
male,58,183.0,86.0,13.0,91.0,39.8,5.230769230769231,68.0
male,25,204.0,98.0,22.0,108.0,40.4,6.454545454545454,142.0
female,58,159.0,65.0,4.0,77.0,38.8,3.5,14.0
female,24,149.0,47.0,20.0,98.0,40.4,5.4,108.0
female,37,160.0,58.0,27.0,111.0,40.7,6.851851851851852,185.0
female,67,159.0,58.0,23.0,101.0,40.4,6.304347826086956,145.0
male,27,184.0,84.0,21.0,99.0,40.6,4.857142857142857,102.0
male,65,182.0,84.0,29.0,115.0,40.9,9.10344827586207,264.0
female,68,162.0,62.0,16.0,103.0,40.5,6.5,104.0
female,47,162.0,65.0,3.0,85.0,39.0,4.0,12.0
male,35,189.0,86.0,28.0,110.0,40.4,6.964285714285714,195.0
female,28,150.0,53.0,22.0,110.0,40.6,6.636363636363637,146.0
male,36,193.0,98.0,11.0,93.0,39.8,4.7272727272727275,52.0
female,32,170.0,70.0,18.0,96.0,40.3,5.0,90.0
male,66,198.0,97.0,10.0,85.0,39.8,4.9,49.0
female,79,160.0,55.0,10.0,88.0,39.9,5.2,52.0
male,34,182.0,87.0,14.0,101.0,39.9,5.571428571428571,78.0
male,48,183.0,81.0,14.0,99.0,40.2,5.857142857142857,82.0
male,33,207.0,110.0,29.0,107.0,40.9,6.931034482758621,201.0
male,28,191.0,89.0,2.0,90.0,38.4,3.5,7.0
female,21,166.0,59.0,17.0,94.0,40.2,4.705882352941177,80.0
female,65,168.0,62.0,4.0,84.0,39.1,4.5,18.0
female,21,158.0,59.0,19.0,95.0,40.6,4.842105263157895,92.0
female,53,174.0,69.0,10.0,93.0,39.8,5.1,51.0
male,34,182.0,80.0,29.0,120.0,40.7,8.275862068965518,240.0
male,32,194.0,98.0,3.0,86.0,38.6,3.3333333333333335,10.0
female,55,164.0,62.0,5.0,86.0,39.4,4.4,22.0
female,46,172.0,72.0,20.0,101.0,40.4,5.75,115.0
male,20,174.0,72.0,17.0,99.0,40.2,4.294117647058823,73.0
female,21,168.0,63.0,23.0,103.0,40.3,5.6521739130434785,130.0
female,29,165.0,64.0,8.0,97.0,39.9,5.125,41.0
male,36,186.0,86.0,8.0,84.0,39.7,3.125,25.0
female,34,162.0,56.0,24.0,108.0,40.7,6.5,156.0
male,48,180.0,84.0,2.0,77.0,38.3,2.5,5.0
male,23,178.0,81.0,25.0,109.0,40.9,6.12,153.0
male,41,177.0,79.0,5.0,91.0,39.4,4.2,21.0
male,50,191.0,96.0,20.0,90.0,40.6,4.9,98.0
female,38,166.0,63.0,13.0,90.0,39.9,4.538461538461538,59.0
male,62,177.0,82.0,29.0,107.0,40.9,7.724137931034483,224.0
female,31,174.0,69.0,27.0,104.0,41.1,5.851851851851852,158.0
male,23,195.0,87.0,26.0,110.0,40.5,6.423076923076923,167.0
female,25,158.0,55.0,3.0,76.0,38.4,3.0,9.0
female,43,173.0,67.0,11.0,95.0,39.7,5.090909090909091,56.0
